time,seconds_elapsed,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed
1712625547999968800,50.69796875,176.9518067203462,2.2631627450942524,-1,40.45656285777206,211.36180656775832,-1,8.676260752679061,1.4129190278387322,-86.93357801129098,0.12275761397759537
1712625548999967500,51.697967529296875,176.93938527163118,2.266765080568877,-1,40.45656072312244,211.3493851190433,-1,9.516384037226867,1.4148312974387574,-86.93357905502963,0.03151604775975059
1712625549999967000,52.69796704101562,176.93175778444856,2.5463009657422564,-1,40.45657521631282,211.34175763186067,-1,10.232864372296776,1.4153879354243493,-86.93358022889302,0.46497722649719775
1712625550999966200,53.69796630859375,176.9176325444132,2.4366562555735363,-1,40.456570035045125,211.32763239182532,-1,11.307520079931946,1.4166211017398689,-86.93358765019718,0.33297571441605534
1712625551999966000,54.69796606445313,176.8977394644171,2.8072081189319107,-1,40.456556737116834,211.3077393118292,-1,12.333712367541912,1.4181309977133703,-86.93358592321898,0.11916197308462124
1712625552999964200,55.697964111328126,176.89862813893706,2.6042276259992683,-1,40.45654903444654,211.30862798634917,-1,12.678563471363058,1.418534856715495,-86.93360303242294,0.19043770196561913
1712625553999963600,56.697963623046874,176.89011524803936,2.305570748989578,-1,40.45654667855568,211.30011509545147,-1,13.45792345613871,1.3930785587493668,-86.93359042745995,0.0626958845646362
1712625554999962600,57.69796264648438,176.89388223923743,2.069129013933608,-1,40.456541462078654,211.30388208664954,-1,14.177072288474514,1.4444341817581658,-86.93357487209987,0.14600688960296446
1712625555999961900,58.6979619140625,176.9307750016451,2.1945763138868877,-1,40.456511447371554,211.3407748490572,-1,12.507026757459574,1.3927695920163556,-86.93356887303301,0.34903414521397613
1712625556999963400,59.69796337890625,177.01749116554856,1.8752966749759015,-1,40.45652020842539,211.42749101296067,-1,10.111596228959279,1.442029070782888,-86.93357780029864,0.19611089500788426
1712625557999959300,60.69795922851562,177.01146042812616,1.94614965250829,-1,40.456507453560945,211.42146027553827,-1,10.258465454676067,1.4166566178470625,-86.9335547956116,0.13851288583591878
1712625558999958000,61.6979580078125,177.02309145219624,2.3845206079091126,-1,40.45652040904633,211.43309129960835,-1,11.022450320818942,1.4436972979058946,-86.93355123417763,0.0992459578546778
1712625559999957500,62.69795751953125,177.03979273419827,2.076347912405079,-1,40.45651083918255,211.44979258161038,-1,11.354686793526906,1.41840625248094,-86.93357048827849,0.178845882993706
1712625560999956200,63.697956298828124,177.02641610987484,2.215958406599602,-1,40.45651419137378,211.43641595728695,-1,12.192145575379778,1.444191929291216,-86.93356525125938,0.04782094703627058
1712625561999954200,64.6979541015625,177.01259635481983,2.01795202917645,-1,40.45650755568851,211.42259620223194,-1,12.813271778979331,1.4446571096494627,-86.9335796216155,0.15060669157847908
1712625562999953200,65.697953125,176.97077841777354,1.8736023107016049,-1,40.45653459358946,211.38077826518565,-1,12.783977802021685,1.4181196931324913,-86.9335636886573,0.4280562140077916
1712625563999953200,66.697953125,176.9512665644288,2.003611676432358,-1,40.45654590954184,211.36126641184092,-1,13.282925831404306,1.4182589618565318,-86.9335561229597,0.35089648171049187
1712625564999952000,67.69795190429687,176.95361239649355,2.407859719917408,-1,40.45657041321892,211.36361224390566,-1,13.016040848978456,1.4171204259832375,-86.93357025622954,0.6879742665341487
1712625565999950300,68.69795043945312,176.9205159554258,1.8181052698372488,-1,40.45655252868533,211.3305158028379,-1,11.123284421892258,1.4172696450123219,-86.93356904471636,0.10848589582584327
1712625566999948800,69.69794873046875,176.8851437130943,1.9166215933479505,-1,40.45654977497042,211.2951435605064,-1,10.065245137613697,1.4373924148018387,-86.9335725210882,0.0728699681513371
1712625567999948000,70.69794799804687,176.91447939537466,2.0002592869078404,-1,40.45653397181123,211.32447924278677,-1,9.962891301783749,1.4115399340492618,-86.93354599641494,0.313256811057766
1712625568999945700,71.69794580078126,176.964722356759,2.022744615360105,-1,40.45654372805118,211.37472220417112,-1,9.424200762741183,1.437337865475525,-86.93354337739832,0.16745024060273733
1712625569999945000,72.69794506835937,177.00184736493975,2.1291770274314104,-1,40.45655154037292,211.41184721235186,-1,9.747838350081008,1.4395102308088297,-86.93355853825155,0.23161253964951403
1712625570999942700,73.69794262695312,176.9988325489685,1.9046455904980388,-1,40.456543884815865,211.4088323963806,-1,9.531777894805764,1.4134833508239728,-86.93353489341459,0.19261115009431606
1712625571999942400,74.6979423828125,177.0066399788484,2.0767546817229694,-1,40.456532618179644,211.4166398262605,-1,9.48069275765779,1.4138583826918711,-86.93354173565398,0.10204924913229817
1712625572999940600,75.69794067382813,177.0292110759765,2.146087150717961,-1,40.456535615119684,211.4392109233886,-1,9.677176427806634,1.439639222197663,-86.93353679528187,0.22991163323553737
1712625573999939000,76.69793896484374,177.13622095715255,1.9019985379813342,-1,40.456520980496606,211.54622080456465,-1,9.210920020735397,1.4368260577419898,-86.9335084993768,0.2770185881757891
1712625574999939000,77.69793896484374,177.18886519316584,1.5038828824949262,-1,40.45652511476975,211.59886504057795,-1,8.21138605677983,1.4080966783222217,-86.93346601364402,0.2047018682219
1712625575999937000,78.69793701171875,177.15817796066403,1.8826444863271021,-1,40.45650162427596,211.56817780807614,-1,8.01242389884215,1.4321504183407103,-86.93343405239558,0
1712625576999935700,79.69793579101562,177.214460962452,1.9294951774369475,-1,40.456482698482304,211.6244608098641,-1,8.070203610797197,1.4074668339034433,-86.93341794506912,0
1712625577999933700,80.69793359375,177.214460962452,1.3805982001836683,180,40.456482698482304,211.6244608098641,141.2564388388608,7.706711015914582,1.4300259544234262,-86.93341794506912,0
1712625578999932400,81.69793237304688,177.214460962452,1.194555822906499,180,40.456482698482304,211.6244608098641,141.2564388388608,7.541783632684123,1.4279834405596492,-86.93341794506912,0
1712625579999931400,82.69793139648438,177.48654257319868,1.561240682009915,-1,40.45644714381329,211.89654242061079,-1,7.206673407731861,1.4465643817267761,-86.93338219919544,0.40738118372273174
1712625580999929900,83.69792993164063,177.6458954717964,1.3685010739230206,-1,40.45646346449102,212.0558953192085,-1,6.587719305250312,1.715641130192147,-86.93340409987492,0.2502654810909362
1712625581999928000,84.69792797851562,177.7244664952159,1.4099096541041862,-1,40.45644936015779,212.134466342628,-1,6.511234058605156,1.765609764969854,-86.9333765220923,0.30989326038501036
1712625582999926500,85.69792651367187,177.76828651037067,1.4613359414752563,-1,40.45645096849536,212.17828635778278,-1,6.744291319537125,1.6558739997902314,-86.93336805323653,0.3037764239069968
1712625583999926000,86.69792602539063,177.8387482110411,1.5816998590638314,-1,40.456453209536164,212.2487480584532,-1,6.910690378816055,1.6438071829726015,-86.93337892882514,0.14668069399596265
1712625584999924700,87.6979248046875,177.7862740997225,0.7811203936177706,-1,40.456444446030424,212.1962739471346,-1,6.515470050581414,1.8622765984564822,-86.93338551868678,0.05493426555236087
1712625585999922700,88.69792260742187,177.77184229064733,1.0096727827282965,-1,40.45644877627936,212.18184213805944,-1,6.263706019827589,2.026180554966216,-86.93339493763794,0.057046861466994093
1712625586999921000,89.6979208984375,177.72005344647914,1.6360486638657161,-1,40.45646298708615,212.13005329389125,-1,6.206478105933122,2.1286951026364123,-86.93341900322481,0.12836618766178962
1712625587999919900,90.697919921875,177.61350931599736,1.5900665658536697,-1,40.45645745232597,212.02350916340947,-1,6.1529808734673015,2.2187967896645815,-86.93344083917363,0.10127316761498552
1712625588999918300,91.69791845703125,177.63311218749732,1.9610306992282234,-1,40.456445289949755,212.04311203490943,-1,6.320666469432727,2.209488844917432,-86.9334684707371,0.14700369087285178
1712625589999917000,92.6979169921875,177.66957086976618,2.130876021349755,170.05022333263136,40.45643186975101,212.07957071717829,249.21534850213737,6.356000197523934,2.2249679710074264,-86.93351627518796,0.6182962784553061
1712625590999915500,93.69791552734375,177.61602210532874,1.5636622558290596,-1,40.45643616229866,212.02602195274085,-1,6.334187299070484,2.2542071286366885,-86.9335220473957,0
1712625591999913700,94.69791381835938,177.48252893425524,1.2532947200542084,-1,40.45643137007978,211.89252878166735,-1,6.352247100167863,2.2368928381223863,-86.93353102711127,0.15928333889116222
1712625592999912400,95.69791235351562,177.43235861323774,1.6800399783331743,-1,40.45643055282491,211.84235846064985,-1,6.289945718404616,2.288631527419379,-86.93354580055323,0.15987900797507068
1712625593999911400,96.69791137695313,177.30945810489357,1.8913192568214179,-1,40.45642789330268,211.71945795230567,-1,6.410560648192732,2.178457089982213,-86.93355729775071,0.3857977530928661
1712625594999909400,97.69790942382812,177.18407643772662,1.7256970372876113,-1,40.45642959989311,211.59407628513873,-1,6.5210704771669565,2.0752230035937185,-86.933562777458,0.2155469037223264
1712625595999908000,98.697908203125,177.10835966654122,1.723538448201977,-1,40.456437219528524,211.51835951395333,-1,6.590612357883892,2.040964116865425,-86.93356876781557,0.33727331664845817
1712625596999907600,99.69790747070313,177.05107313022017,1.6841124995374022,-1,40.45643877036955,211.46107297763228,-1,7.001304799205424,1.656075007683848,-86.93356518933739,0
1712625597999905300,100.6979052734375,176.9936984181404,2.001859647454977,-1,40.456436789038186,211.40369826555252,-1,7.602328161720061,1.4089805907430601,-86.93357365546726,0.3204551630553407
1712625598999903700,101.69790380859375,176.98738988582045,1.6779667971276073,-1,40.456436821058034,211.39738973323256,-1,8.207538086669752,1.4353025111181157,-86.93357401465688,0
1712625599999901700,102.69790161132812,176.98738988582045,1.375702706747307,180,40.456436821058034,211.39738973323256,281.45429012918294,8.495182236343293,1.4357283731228938,-86.93357401465688,0
1712625600999900400,103.697900390625,176.98738988582045,1.308190935911508,180,40.456436821058034,211.39738973323256,281.45429012918294,9.170947486235207,1.436742419237485,-86.93357401465688,0
1712625601999899400,104.6978994140625,176.98738988582045,1.2095549028537722,180,40.456436821058034,211.39738973323256,281.45429012918294,9.504277514835271,1.438295183220145,-86.93357401465688,0
1712625602999897900,105.69789794921876,176.98738988582045,0.6992600891792147,180,40.456436821058034,211.39738973323256,281.45429012918294,7.990551611950614,1.3921793763683432,-86.93357401465688,0
1712625603999896300,106.69789624023437,176.98738988582045,0.5745288132961966,180,40.456436821058034,211.39738973323256,281.45429012918294,7.427250635578438,1.402090124632667,-86.93357401465688,0
1712625604999895000,107.69789501953124,176.98738988582045,0.473219970663094,180,40.456436821058034,211.39738973323256,281.45429012918294,7.069201446599838,1.5712152513201902,-86.93357401465688,0
1712625605999893800,108.69789379882812,176.98738988582045,0.45383880267847665,180,40.456436821058034,211.39738973323256,281.45429012918294,6.763673530993738,1.7017755800588783,-86.93357401465688,0
1712625606999891500,109.69789135742188,176.98738988582045,0.386747740087832,-1,40.456436821058034,211.39738973323256,-1,6.499612323883095,2.0405253723444283,-86.93357401465688,0
1712625607999890700,110.697890625,176.98738988582045,0.3672320049270077,-1,40.456436821058034,211.39738973323256,-1,6.316242097092714,2.1606573592726996,-86.93357401465688,0
1712625608999889000,111.69788891601563,176.98738988582045,0.37446407728578074,-1,40.456436821058034,211.39738973323256,-1,6.23481114333715,2.214050441491626,-86.93357401465688,0
1712625609999887400,112.69788745117188,176.9926374386996,1.0986179564058294,-1,40.45643064946395,211.4026372861117,-1,6.117232295639422,2.270319464616558,-86.93359823930987,0.05123460268801242
1712625610999886000,113.69788598632813,176.96079736948013,1.5137551781009975,-1,40.45642807890579,211.37079721689224,-1,6.159582788470653,2.1454187357178185,-86.93359746963618,0.1386356092080885
1712625611999885000,114.69788500976563,176.92894667293876,1.9722634543664816,-1,40.4564373241162,211.33894652035087,-1,6.597864300881471,1.681177298034867,-86.93359755438819,0.09776217337129253
1712625612999883300,115.69788330078126,176.93258071970195,2.092648037692073,-1,40.45644331621059,211.34258056711406,-1,7.174189647601548,1.3824565216981275,-86.93358594974293,0.37258941994628686
1712625613999881200,116.69788110351563,176.9326320933178,2.1071316085874146,-1,40.456449466844575,211.34263194072992,-1,8.08580982237595,1.3798943521096103,-86.93357004269622,0.715085604266821
1712625614999880000,117.6978798828125,176.9516425365582,2.0539823601941762,-1,40.45646772897387,211.36164238397032,-1,8.860429535378879,1.3949283763139473,-86.9335545748817,0.780220322364585
1712625615999878000,118.6978779296875,177.00836957991123,2.0249355731849934,-1,40.45647378317198,211.41836942732334,-1,9.70691637434781,1.4054543032665765,-86.93354696394306,0.4496937264708021
1712625616999876900,119.697876953125,177.0781625304371,2.173812686362745,-1,40.45648030175512,211.48816237784922,-1,10.05327222777648,1.4106604682545485,-86.93351406987146,0.7545685684334609
1712625617999874600,120.69787451171875,177.23050584550947,2.861253403125615,142.17140243215323,40.45645614939934,211.64050569292158,108.98827996725326,10.030658137354251,1.437843441683651,-86.93345542315801,1.0668282811663545
1712625618999873500,121.69787353515625,177.28813030198216,1.3745797709602716,-1,40.45645245428537,211.69813014939427,-1,8.773687183000337,1.412475302070817,-86.93348294769173,0.17765118915551675
1712625619999871700,122.69787182617188,177.3429628284648,0.9969277870724418,-1,40.456443601013206,211.75296267587692,-1,8.738642895488136,1.411777740945207,-86.93348664676985,0.05905028953682499
