time,seconds_elapsed,type,isConnected,isInternetReachable,isWifiEnabled,isConnectionExpensive,ssid,bssid,strength,ipAddress,frequency,cellularGeneration,carrier
1710791182216000000,2.005,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791184219000000,4.008,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791186222000000,6.011000244140625,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791188225000000,8.014,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791190229000000,10.018,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791192232000000,12.021,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791194235000000,14.024,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791196238000000,16.027000244140623,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791198241000000,18.03,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791200244000000,20.033,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791202247000000,22.036,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791204250000000,24.038999755859376,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791206253000000,26.042,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791208256000000,28.045,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791210259000000,30.048,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791212262000000,32.051000244140624,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791214264000000,34.053,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791216267000000,36.056,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791218283000000,38.072,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791220284000000,40.073,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791222287000000,42.076,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791224290000000,44.07899975585938,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791226293000000,46.082,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791228296000000,48.085,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791230299000000,50.088,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791232302000000,52.09100024414062,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791234305000000,54.094,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791236308000000,56.097,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791238311000000,58.1,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791240311000000,60.1,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791242314000000,62.10299975585937,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791244317000000,64.106,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791246320000000,66.109,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791248323000000,68.112,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791250326000000,70.11500024414063,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791252329000000,72.118,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791254332000000,74.121,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791256335000000,76.124,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791258338000000,78.12699975585937,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791260341000000,80.13,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791262344000000,82.133,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791264348000000,84.137,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791266350000000,86.13900024414062,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791268353000000,88.142,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791270356000000,90.145,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791272359000000,92.148,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791274363000000,94.152,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791276366000000,96.15500024414062,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791278369000000,98.158,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791280384000000,100.173,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791282387000000,102.176,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791284390000000,104.17900024414062,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791286393000000,106.182,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791288397000000,108.186,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791290400000000,110.189,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791292403000000,112.192,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791294406000000,114.19500024414063,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791296409000000,116.198,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791298412000000,118.201,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791300415000000,120.204,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791302418000000,122.20699975585937,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791304421000000,124.21,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791306424000000,126.213,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791308427000000,128.216,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791310430000000,130.21900024414063,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791312433000000,132.222,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791314436000000,134.225,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791316439000000,136.228,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791318443000000,138.232,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791320446000000,140.23500024414062,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791322449000000,142.238,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791324452000000,144.241,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791326455000000,146.244,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791328458000000,148.24699975585938,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791330461000000,150.25,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791332464000000,152.253,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791334476000000,154.265,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791336490000000,156.2789997558594,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791338484000000,158.273,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791340489000000,160.278,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791342493000000,162.282,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791344495000000,164.284,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791346499000000,166.288,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791348502000000,168.29100024414063,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791350505000000,170.294,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791352508000000,172.297,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791354511000000,174.3,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791356514000000,176.3029997558594,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791358517000000,178.306,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791360520000000,180.309,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791362524000000,182.313,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791364527000000,184.316,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791366530000000,186.31899975585938,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791368533000000,188.322,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791370536000000,190.325,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791372539000000,192.328,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791374542000000,194.33100024414063,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791376545000000,196.334,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791378549000000,198.338,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791380552000000,200.341,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791382555000000,202.344,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791384558000000,204.34700024414062,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791386561000000,206.35,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791388564000000,208.353,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791390567000000,210.356,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791392570000000,212.35899975585937,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791394573000000,214.362,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791396577000000,216.366,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791398591000000,218.38,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791400590000000,220.37900024414063,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791402593000000,222.382,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791404596000000,224.385,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791406599000000,226.388,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791408602000000,228.39099975585938,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791410605000000,230.394,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791412608000000,232.397,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791414612000000,234.401,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791416615000000,236.404,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791418618000000,238.40699975585937,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791420621000000,240.41,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791422624000000,242.413,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791424634000000,244.42299975585937,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791426637000000,246.426,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791428640000000,248.429,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791430643000000,250.432,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791432646000000,252.43500024414064,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791434650000000,254.43899975585938,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791436653000000,256.442,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791438656000000,258.445,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791440659000000,260.448,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791442662000000,262.45100024414063,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791444665000000,264.454,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791446668000000,266.457,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791448671000000,268.46,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791450674000000,270.46299975585936,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791452677000000,272.466,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791454680000000,274.469,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791456684000000,276.473,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791458687000000,278.476,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791460704000000,280.493,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791462698000000,282.48699975585936,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791464702000000,284.49100024414065,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791466704000000,286.493,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791468708000000,288.497,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791470711000000,290.5,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791472714000000,292.5029997558594,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791474717000000,294.506,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791476720000000,296.509,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791478723000000,298.512,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791480726000000,300.51500024414065,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791482729000000,302.518,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791484732000000,304.521,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791486737000000,306.526,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791488739000000,308.528,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791490741000000,310.53,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791492746000000,312.53499975585936,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791494751000000,314.54,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791496754000000,316.5429997558594,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791498759000000,318.548,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791500764000000,320.553,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791502764000000,322.553,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791504769000000,324.558,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791506775000000,326.564,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791508780000000,328.569,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791510782000000,330.57100024414063,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791512787000000,332.576,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791514793000000,334.582,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791516794000000,336.58299975585936,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791518795000000,338.584,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791520800000000,340.589,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791522803000000,342.592,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791524808000000,344.597,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791526812000000,346.601,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791528817000000,348.606,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791530818000000,350.60699975585936,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791532823000000,352.612,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791534828000000,354.617,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791536832000000,356.621,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791538837000000,358.626,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791540839000000,360.628,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791542839000000,362.628,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791544842000000,364.63099975585936,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791546842000000,366.63099975585936,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791548847000000,368.636,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791550849000000,370.638,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791552851000000,372.64,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791554855000000,374.644,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791556860000000,376.649,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791558864000000,378.653,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791560869000000,380.658,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791562870000000,382.6590002441406,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791564875000000,384.664,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791566880000000,386.669,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791568885000000,388.674,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791570891000000,390.68,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791572892000000,392.681,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791574897000000,394.686,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791576902000000,396.69100024414064,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791578903000000,398.692,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791580908000000,400.697,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791582911000000,402.7,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791584916000000,404.705,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791586920000000,406.709,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791588921000000,408.71,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791590923000000,410.712,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791592926000000,412.71500024414064,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791594931000000,414.72,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791596937000000,416.726,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791598942000000,418.7310002441406,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791600946000000,420.73499975585935,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791602949000000,422.738,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791604954000000,424.7429997558594,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791606959000000,426.748,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791608964000000,428.753,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791610964000000,430.753,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791612967000000,432.756,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791614969000000,434.758,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791616969000000,436.758,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791618973000000,438.762,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791620978000000,440.7669997558594,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791622983000000,442.772,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791624988000000,444.777,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791626994000000,446.78299975585935,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791628997000000,448.786,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791631002000000,450.7909997558594,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791633004000000,452.793,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791635010000000,454.79899975585937,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791637015000000,456.804,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791639020000000,458.809,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791641021000000,460.81,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791643027000000,462.816,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791645032000000,464.821,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791647032000000,466.821,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791649036000000,468.825,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791651036000000,470.825,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791653042000000,472.83099975585935,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791655043000000,474.832,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791657047000000,476.836,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791659052000000,478.841,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791661054000000,480.8430002441406,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791663059000000,482.848,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791665059000000,484.848,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791667064000000,486.853,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791669069000000,488.858,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791671075000000,490.864,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791673080000000,492.869,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791675083000000,494.872,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
1710791677088000000,496.877,wifi,true,true,,false,PAL3.0,50:f:80:ea:12:f,,10.184.13.47,,,
