time,seconds_elapsed,dBFS
1710791211679000000,31.468,-22.73706817626953
1710791211780000000,31.569,-23.041683197021484
1710791211880000000,31.669,-24.740108489990234
1710791211980000000,31.769,-22.283031463623047
1710791212080000000,31.869,-23.67215919494629
1710791212180000000,31.969,-24.786073684692383
1710791212280000000,32.069,-21.540281295776367
1710791212381000000,32.17,-23.147632598876953
1710791212481000000,32.27,-21.305322647094727
1710791212581000000,32.37,-22.873802185058594
1710791212681000000,32.47,-20.788776397705078
1710791212781000000,32.57,-19.080974578857422
1710791212881000000,32.67,-21.37592887878418
1710791212981000000,32.77,-18.869205474853516
1710791213081000000,32.87,-21.101608276367188
1710791213182000000,32.971000244140626,-20.53631019592285
1710791213282000000,33.070999755859376,-22.4467830657959
1710791213382000000,33.17100024414062,-21.75100326538086
1710791213482000000,33.27099975585938,-23.561189651489258
1710791213582000000,33.371000244140625,-23.025630950927734
1710791213682000000,33.470999755859374,-23.30507469177246
1710791213782000000,33.57100024414063,-24.601743698120117
1710791213883000000,33.672,-19.738849639892578
1710791213983000000,33.772,-22.181365966796875
1710791214083000000,33.872,-21.834062576293945
1710791214183000000,33.972,-23.513744354248047
1710791214283000000,34.072,-23.42099380493164
1710791214383000000,34.172,-20.64385986328125
1710791214484000000,34.273,-22.761066436767578
1710791214584000000,34.373,-20.92082977294922
1710791214684000000,34.473,-22.59006118774414
1710791214784000000,34.573,-20.957542419433594
1710791214884000000,34.673,-22.971576690673828
1710791214984000000,34.773,-22.501285552978516
1710791215084000000,34.873,-23.825315475463867
1710791215184000000,34.973,-22.436105728149414
1710791215285000000,35.074,-20.7940616607666
1710791215385000000,35.174,-22.58241844177246
1710791215485000000,35.274,-20.534881591796875
1710791215585000000,35.374,-23.272258758544922
1710791215686000000,35.475000244140624,-23.1871395111084
1710791215786000000,35.57499975585937,-24.91985511779785
1710791215886000000,35.67500024414063,-22.92257308959961
1710791215986000000,35.774999755859376,-20.530019760131836
1710791216086000000,35.87500024414062,-22.235929489135742
1710791216186000000,35.97499975585937,-22.995630264282227
1710791216286000000,36.075000244140625,-24.726781845092773
1710791216386000000,36.174999755859375,-20.387401580810547
1710791216486000000,36.27500024414063,-21.256147384643555
1710791216587000000,36.376,-23.449663162231445
1710791216687000000,36.476,-24.97634506225586
1710791216787000000,36.576,-20.846975326538086
1710791216887000000,36.676,-21.597753524780273
1710791216987000000,36.776,-22.934804916381836
1710791217087000000,36.876,-20.216440200805664
1710791217200000000,36.989,-22.748905181884766
1710791217300000000,37.089,-20.7541446685791
1710791217400000000,37.189,-23.255701065063477
1710791217500000000,37.289,-20.89179229736328
1710791217600000000,37.389,-20.901622772216797
1710791217700000000,37.489,-23.384967803955078
1710791217800000000,37.589,-20.976112365722656
1710791217901000000,37.69,-23.02535057067871
1710791218001000000,37.79,-21.490081787109375
1710791218101000000,37.89,-24.080904006958008
1710791218201000000,37.99,-22.529804229736328
1710791218301000000,38.09,-20.59532928466797
1710791218401000000,38.19,-22.870786666870117
1710791218501000000,38.29,-21.273509979248047
1710791218601000000,38.39,-22.745277404785156
1710791218702000000,38.49100024414062,-21.465816497802734
1710791218802000000,38.59099975585937,-20.148075103759766
1710791218918000000,38.70700024414062,-22.290409088134766
1710791219019000000,38.808,-19.621767044067383
1710791219119000000,38.908,-21.70092010498047
1710791219219000000,39.008,-20.009553909301758
1710791219319000000,39.108,-22.085281372070312
1710791219419000000,39.208,-21.701967239379883
1710791219519000000,39.308,-23.652973175048828
1710791219619000000,39.408,-20.310710906982422
1710791219719000000,39.508,-22.940473556518555
1710791219819000000,39.608,-24.381771087646484
1710791219919000000,39.708,-22.03819465637207
1710791220019000000,39.808,-24.127578735351562
1710791220120000000,39.909,-22.77475357055664
1710791220220000000,40.009,-25.023601531982422
1710791220320000000,40.109,-21.838054656982422
1710791220420000000,40.209,-19.702722549438477
1710791220520000000,40.309,-20.728628158569336
1710791220620000000,40.409,-19.930381774902344
1710791220720000000,40.509,-21.849048614501953
1710791220820000000,40.609,-21.49154281616211
1710791220921000000,40.71,-22.963533401489258
1710791221021000000,40.81,-21.198307037353516
1710791221121000000,40.91,-22.898212432861328
1710791221221000000,41.01,-21.7882137298584
1710791221321000000,41.11,-23.2558650970459
1710791221421000000,41.21,-21.860788345336914
1710791221521000000,41.31,-19.741657257080078
1710791221622000000,41.411000244140624,-21.498207092285156
1710791221722000000,41.51099975585937,-20.382701873779297
1710791221822000000,41.61100024414063,-23.007034301757812
1710791221922000000,41.710999755859376,-23.229894638061523
1710791222022000000,41.81100024414062,-22.786394119262695
1710791222122000000,41.91099975585937,-22.415111541748047
1710791222223000000,42.012,-20.897993087768555
1710791222323000000,42.112,-23.39336395263672
1710791222423000000,42.212,-23.17086410522461
1710791222523000000,42.312,-21.201101303100586
1710791222623000000,42.412,-21.1242618560791
1710791222723000000,42.512,-22.906957626342773
1710791222823000000,42.612,-21.267658233642578
1710791222924000000,42.713,-22.00841522216797
1710791223024000000,42.813,-22.810649871826172
1710791223124000000,42.913,-19.592947006225586
1710791223224000000,43.013,-22.299226760864258
1710791223324000000,43.113,-21.644981384277344
1710791223424000000,43.213,-23.38746452331543
1710791223524000000,43.313,-22.293031692504883
1710791223625000000,43.414,-23.32112693786621
1710791223725000000,43.514,-21.394229888916016
1710791223825000000,43.614,-22.393775939941406
1710791223925000000,43.714,-24.012414932250977
1710791224025000000,43.814,-21.75075340270996
1710791224125000000,43.914,-23.211973190307617
1710791224225000000,44.014,-21.61202621459961
1710791224326000000,44.115000244140624,-23.70577049255371
1710791224426000000,44.214999755859374,-21.898881912231445
1710791224526000000,44.31500024414063,-22.060155868530273
1710791224626000000,44.41499975585938,-22.603008270263672
1710791224726000000,44.51500024414062,-18.940444946289062
1710791224826000000,44.61499975585937,-21.445430755615234
1710791224926000000,44.715000244140626,-21.29654884338379
1710791225027000000,44.816,-23.074586868286133
1710791225127000000,44.916,-20.04461097717285
1710791225227000000,45.016,-22.1370792388916
1710791225327000000,45.116,-19.91902732849121
1710791225427000000,45.216,-20.016820907592773
1710791225527000000,45.316,-22.82681655883789
1710791225627000000,45.416,-22.889190673828125
1710791225728000000,45.517,-23.529590606689453
1710791225828000000,45.617,-22.06401824951172
1710791225928000000,45.717,-20.749080657958984
1710791226028000000,45.817,-22.85080909729004
1710791226128000000,45.917,-24.828655242919922
1710791226228000000,46.017,-22.927255630493164
1710791226329000000,46.118,-21.220314025878906
1710791226429000000,46.218,-23.727855682373047
1710791226529000000,46.318,-22.492658615112305
1710791226629000000,46.418,-24.416078567504883
1710791226729000000,46.518,-21.087646484375
1710791226829000000,46.618,-23.08785057067871
1710791226929000000,46.718,-22.550874710083008
1710791227030000000,46.819000244140625,-20.301071166992188
1710791227130000000,46.918999755859375,-22.57901954650879
1710791227230000000,47.01900024414063,-21.252290725708008
1710791227330000000,47.11899975585938,-22.945180892944336
1710791227430000000,47.219000244140624,-22.030780792236328
1710791227530000000,47.31899975585937,-19.687170028686523
1710791227630000000,47.419000244140626,-21.161720275878906
1710791227731000000,47.52,-23.55534553527832
1710791227831000000,47.62,-21.81484603881836
1710791227931000000,47.72,-22.85761833190918
1710791228031000000,47.82,-21.890119552612305
1710791228131000000,47.92,-21.68812370300293
1710791228231000000,48.02,-23.3640079498291
1710791228331000000,48.12,-23.472312927246094
1710791228432000000,48.221,-23.639137268066406
1710791228532000000,48.321,-22.47241973876953
1710791228632000000,48.421,-21.42557144165039
1710791228732000000,48.521,-23.88585090637207
1710791228832000000,48.621,-21.086122512817383
1710791228932000000,48.721,-22.6972713470459
1710791229033000000,48.822,-20.342267990112305
1710791229133000000,48.922,-22.287670135498047
1710791229233000000,49.022,-20.592140197753906
1710791229334000000,49.12300024414063,-22.915414810180664
1710791229434000000,49.22299975585938,-21.324295043945312
1710791229551000000,49.34,-22.744503021240234
1710791229650000000,49.43899975585938,-23.939245223999023
1710791229750000000,49.539000244140624,-22.382843017578125
1710791229851000000,49.64,-22.5623836517334
1710791229950000000,49.73900024414063,-20.992416381835938
1710791230051000000,49.84,-23.012866973876953
1710791230167000000,49.956,-22.801599502563477
1710791230268000000,50.057,-23.492528915405273
1710791230368000000,50.157,-20.95769500732422
1710791230468000000,50.257,-23.113245010375977
1710791230568000000,50.357,-24.676860809326172
1710791230668000000,50.457,-23.17557144165039
1710791230768000000,50.557,-22.460622787475586
1710791230869000000,50.658,-22.993282318115234
1710791230969000000,50.758,-20.749530792236328
1710791231086000000,50.87500024414062,-23.17660140991211
1710791231186000000,50.97499975585937,-22.03874969482422
1710791231286000000,51.075000244140625,-22.181264877319336
1710791231386000000,51.174999755859375,-22.44411849975586
1710791231486000000,51.27500024414063,-20.3818359375
1710791231586000000,51.37499975585938,-22.204898834228516
1710791231686000000,51.475000244140624,-21.5289306640625
1710791231786000000,51.57499975585937,-23.144329071044922
1710791231887000000,51.676,-21.036174774169922
1710791231987000000,51.776,-23.563344955444336
1710791232087000000,51.876,-22.556564331054688
1710791232187000000,51.976,-22.97218132019043
1710791232287000000,52.076,-23.01036834716797
1710791232387000000,52.176,-22.38307762145996
1710791232487000000,52.276,-22.518205642700195
1710791232588000000,52.377,-22.046844482421875
1710791232688000000,52.477,-23.525047302246094
1710791232788000000,52.577,-23.19691276550293
1710791232888000000,52.677,-24.748737335205078
1710791232988000000,52.777,-22.289989471435547
1710791233089000000,52.878,-20.854175567626953
1710791233189000000,52.978,-22.476882934570312
1710791233289000000,53.078,-21.44797134399414
1710791233389000000,53.178,-23.233154296875
1710791233489000000,53.278,-21.099246978759766
1710791233589000000,53.378,-23.507545471191406
1710791233693000000,53.482,-22.08587646484375
1710791233806000000,53.59500024414063,-22.664472579956055
1710791233906000000,53.69499975585938,-23.299224853515625
1710791234006000000,53.795000244140624,-21.433340072631836
1710791234107000000,53.896,-23.368886947631836
1710791234207000000,53.996,-21.403038024902344
1710791234307000000,54.096,-22.888988494873047
1710791234407000000,54.196,-22.46332359313965
1710791234507000000,54.296,-22.239608764648438
1710791234607000000,54.396,-20.94646453857422
1710791234707000000,54.496,-22.79178237915039
1710791234808000000,54.597,-21.872238159179688
1710791234908000000,54.697,-22.74536895751953
1710791235008000000,54.797,-24.132692337036133
1710791235108000000,54.897,-22.718616485595703
1710791235208000000,54.997,-22.023067474365234
1710791235308000000,55.097,-23.35465431213379
1710791235409000000,55.198,-20.679641723632812
1710791235509000000,55.298,-22.631465911865234
1710791235609000000,55.398,-20.924911499023438
1710791235709000000,55.498,-23.2596435546875
