time,seconds_elapsed,type,isConnected,isInternetReachable,isWifiEnabled,isConnectionExpensive,ssid,bssid,strength,ipAddress,frequency,cellularGeneration,carrier
1712533312367000000,120.241,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533314370000000,122.24399975585938,cellular,true,true,,true,,,,,,,--
1712533316371000000,124.245,cellular,true,true,,true,,,,,,,--
1712533318374000000,126.24800024414063,cellular,true,true,,true,,,,,,,--
1712533320375000000,128.249,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533322376000000,130.25,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533324378000000,132.25199975585937,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533326379000000,134.253,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533328379000000,136.253,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533330380000000,138.254,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533332385000000,140.259,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533334386000000,142.25999975585938,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533336389000000,144.263,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533338394000000,146.26799975585936,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533340399000000,148.273,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533342404000000,150.278,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533344407000000,152.281,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533346407000000,154.281,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533348412000000,156.286,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533350417000000,158.291,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533352422000000,160.29600024414063,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533354422000000,162.29600024414063,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533356427000000,164.301,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533358430000000,166.30400024414064,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533360435000000,168.309,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533362440000000,170.314,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533364445000000,172.319,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533366450000000,174.32399975585938,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533368456000000,176.33,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533370461000000,178.335,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533372463000000,180.337,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533374465000000,182.339,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533376467000000,184.341,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533378469000000,186.343,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533380470000000,188.34400024414063,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533382472000000,190.346,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533384474000000,192.34799975585938,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533386475000000,194.349,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533388479000000,196.353,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533390480000000,198.354,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533392483000000,200.357,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533394485000000,202.359,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533396485000000,204.359,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533398489000000,206.363,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533400491000000,208.365,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533402493000000,210.367,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533404495000000,212.369,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533406497000000,214.371,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533408499000000,216.373,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533410501000000,218.375,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533412503000000,220.377,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533414505000000,222.379,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533416506000000,224.3799997558594,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533418508000000,226.382,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533420510000000,228.38400024414062,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533422512000000,230.386,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533424514000000,232.38799975585937,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533426515000000,234.389,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533428517000000,236.391,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
