time,seconds_elapsed,dBFS
1708479859692000000,0,-47.61532974243164
1708479859692000000,0,-43.804832458496094
1708479859692000000,0,-41.4678840637207
1708479859692000000,0,-35.990379333496094
1708479859692000000,0,-33.617828369140625
1708479859692000000,0,-34.6579475402832
1708479859692000000,0,-34.15549087524414
1708479859692000000,0,-32.068904876708984
1708479859692000000,0,-29.84845733642578
1708479859692000000,0,-31.85003089904785
1708479859692000000,0,-32.591957092285156
1708479859692000000,0,-27.855987548828125
1708479859692000000,0,-27.9763126373291
1708479859692000000,0,-29.607601165771484
1708479859692000000,0,-30.0145263671875
1708479859692000000,0,-27.454721450805664
1708479859692000000,0,-27.68501853942871
1708479859692000000,0,-29.9610595703125
1708479859692000000,0,-29.10674285888672
1708479859692000000,0,-28.88507080078125
1708479859692000000,0,-29.248775482177734
1708479859692000000,0,-26.54574966430664
1708479859692000000,0,-26.474519729614258
1708479859692000000,0,-27.751239776611328
1708479859692000000,0,-28.96827507019043
1708479859692000000,0,-29.121225357055664
1708479859692000000,0,-27.15316390991211
1708479859692000000,0,-27.87468147277832
1708479859692000000,0,-27.944698333740234
1708479859692000000,0,-29.66374969482422
1708479859692000000,0,-26.774145126342773
1708479859692000000,0,-24.944528579711914
1708479859692000000,0,-27.137588500976562
1708479859692000000,0,-26.446792602539062
1708479859692000000,0,-27.522592544555664
1708479859692000000,0,-24.16299819946289
1708479859692000000,0,-25.948244094848633
1708479859692000000,0,-25.516084671020508
1708479859692000000,0,-26.49909019470215
1708479859692000000,0,-25.107807159423828
1708479859692000000,0,-27.197269439697266
1708479859692000000,0,-23.385950088500977
1708479859692000000,0,-23.426353454589844
1708479859692000000,0,-25.22597312927246
1708479859692000000,0,-25.271493911743164
1708479859692000000,0,-26.89971160888672
1708479859692000000,0,-26.747194290161133
1708479859692000000,0,-26.5718936920166
1708479859692000000,0,-27.963882446289062
1708479859692000000,0,-25.579498291015625
1708479859692000000,0,-27.560718536376953
1708479859692000000,0,-26.68416976928711
1708479859692000000,0,-25.971118927001953
1708479859692000000,0,-26.355392456054688
1708479859692000000,0,-24.911035537719727
1708479859692000000,0,-22.924646377563477
1708479859692000000,0,-22.79203224182129
1708479859692000000,0,-23.37758445739746
1708479859692000000,0,-24.716392517089844
1708479859692000000,0,-25.187681198120117
1708479859692000000,0,-25.862939834594727
1708479859692000000,0,-22.201387405395508
1708479859692000000,0,-24.524147033691406
1708479859692000000,0,-25.930278778076172
1708479859692000000,0,-25.62831687927246
1708479859692000000,0,-27.538005828857422
1708479859692000000,0,-23.859933853149414
1708479859692000000,0,-24.946001052856445
1708479859692000000,0,-26.833459854125977
1708479859692000000,0,-23.664897918701172
1708479859692000000,0,-25.64181137084961
1708479859692000000,0,-25.198942184448242
1708479859692000000,0,-25.27054214477539
1708479859692000000,0,-25.303787231445312
1708479859692000000,0,-24.963937759399414
1708479859692000000,0,-25.682846069335938
1708479859692000000,0,-25.868257522583008
1708479859692000000,0,-22.869277954101562
1708479859692000000,0,-23.15966033935547
1708479859692000000,0,-24.996219635009766
1708479859692000000,0,-24.34632682800293
1708479859692000000,0,-25.003751754760742
1708479859692000000,0,-25.030288696289062
1708479859692000000,0,-24.333221435546875
1708479859692000000,0,-23.3395938873291
1708479859692000000,0,-22.368040084838867
1708479859692000000,0,-23.608776092529297
1708479859692000000,0,-24.322994232177734
1708479859692000000,0,-25.217670440673828
1708479859692000000,0,-23.831771850585938
1708479859692000000,0,-25.902578353881836
1708479859692000000,0,-24.917888641357422
1708479859692000000,0,-26.295185089111328
1708479859692000000,0,-26.534786224365234
1708479859692000000,0,-27.709909439086914
1708479859692000000,0,-23.516231536865234
1708479859692000000,0,-25.299911499023438
1708479859692000000,0,-22.371376037597656
1708479859692000000,0,-25.086849212646484
1708479859692000000,0,-22.40479278564453
1708479859692000000,0,-24.5401668548584
1708479859692000000,0,-23.742630004882812
1708479859692000000,0,-25.480249404907227
1708479859692000000,0,-21.479568481445312
1708479859692000000,0,-22.53165054321289
1708479859692000000,0,-24.44498062133789
1708479859692000000,0,-24.968006134033203
1708479859692000000,0,-24.867887496948242
1708479859692000000,0,-25.398950576782227
1708479859692000000,0,-25.86307144165039
1708479859692000000,0,-23.495088577270508
1708479859692000000,0,-24.777210235595703
1708479859692000000,0,-24.770111083984375
1708479859692000000,0,-25.815465927124023
1708479859692000000,0,-25.812435150146484
1708479859692000000,0,-26.981407165527344
1708479859692000000,0,-26.629606246948242
1708479859692000000,0,-24.245262145996094
1708479859692000000,0,-23.96781349182129
1708479859692000000,0,-25.71514320373535
1708479859692000000,0,-24.68084144592285
1708479859692000000,0,-26.442960739135742
1708479859692000000,0,-22.132080078125
1708479859692000000,0,-25.085285186767578
1708479859692000000,0,-22.92584228515625
1708479859692000000,0,-25.51752281188965
1708479859692000000,0,-25.128374099731445
1708479859692000000,0,-19.697988510131836
1708479859692000000,0,-22.933067321777344
1708479859692000000,0,-24.322654724121094
1708479859692000000,0,-25.01004409790039
1708479859692000000,0,-23.97188949584961
1708479859692000000,0,-24.99134635925293
1708479859692000000,0,-24.03838539123535
1708479859692000000,0,-24.130874633789062
1708479859692000000,0,-25.541465759277344
1708479859692000000,0,-25.762550354003906
1708479859692000000,0,-23.22986602783203
1708479859692000000,0,-25.279354095458984
1708479859692000000,0,-22.802650451660156
1708479859692000000,0,-25.535480499267578
1708479859692000000,0,-22.896595001220703
1708479859692000000,0,-25.660140991210938
1708479859692000000,0,-23.813928604125977
1708479859692000000,0,-25.63804054260254
1708479859692000000,0,-23.806074142456055
1708479859692000000,0,-20.915802001953125
1708479859692000000,0,-22.184301376342773
1708479859692000000,0,-21.777294158935547
1708479859692000000,0,-22.83125114440918
1708479859692000000,0,-24.302614212036133
1708479859692000000,0,-24.35858154296875
1708479859692000000,0,-24.720287322998047
1708479859692000000,0,-23.066497802734375
1708479859692000000,0,-24.351165771484375
1708479859692000000,0,-25.80543327331543
1708479859692000000,0,-24.530487060546875
1708479859692000000,0,-24.4937686920166
1708479859692000000,0,-25.541166305541992
1708479859692000000,0,-24.980247497558594
1708479859692000000,0,-26.859529495239258
1708479859692000000,0,-26.1955623626709
1708479859692000000,0,-23.789270401000977
1708479859692000000,0,-25.309391021728516
1708479859692000000,0,-25.086265563964844
1708479859692000000,0,-25.926300048828125
1708479859692000000,0,-24.852346420288086
1708479859692000000,0,-25.151573181152344
1708479859692000000,0,-26.32536506652832
1708479859692000000,0,-22.639013290405273
1708479859692000000,0,-25.537948608398438
1708479859692000000,0,-23.703384399414062
1708479859692000000,0,-25.4872989654541
1708479859692000000,0,-24.72225570678711
1708479859692000000,0,-23.944461822509766
1708479859692000000,0,-23.213199615478516
1708479859692000000,0,-24.30887794494629
1708479859692000000,0,-21.677989959716797
1708479859692000000,0,-23.165815353393555
1708479859692000000,0,-23.12616729736328
1708479859692000000,0,-24.605674743652344
1708479859692000000,0,-24.412439346313477
1708479859692000000,0,-25.808048248291016
1708479859692000000,0,-24.467857360839844
1708479859692000000,0,-25.68136978149414
1708479859692000000,0,-24.48301124572754
1708479859692000000,0,-23.748334884643555
1708479859692000000,0,-25.11585807800293
1708479859692000000,0,-27.062273025512695
1708479859692000000,0,-24.56104850769043
1708479859692000000,0,-25.337263107299805
1708479859692000000,0,-26.154869079589844
1708479859692000000,0,-25.396127700805664
1708479859692000000,0,-23.68888282775879
1708479859692000000,0,-22.739452362060547
1708479859692000000,0,-24.426715850830078
1708479859692000000,0,-24.502878189086914
1708479859692000000,0,-25.038358688354492
1708479859692000000,0,-23.407489776611328
1708479859692000000,0,-24.885526657104492
1708479859692000000,0,-26.02034568786621
1708479859692000000,0,-25.643016815185547
1708479859692000000,0,-24.20875358581543
1708479859692000000,0,-24.193811416625977
1708479859692000000,0,-26.067150115966797
1708479859692000000,0,-27.282175064086914
1708479859692000000,0,-24.48594093322754
1708479859692000000,0,-26.252336502075195
1708479859692000000,0,-24.04171371459961
1708479859692000000,0,-24.835102081298828
1708479859692000000,0,-26.22705841064453
1708479859692000000,0,-23.08104705810547
1708479859692000000,0,-24.99606704711914
1708479859692000000,0,-25.086706161499023
1708479859692000000,0,-26.928146362304688
1708479859692000000,0,-21.367382049560547
1708479859692000000,0,-23.238731384277344
1708479859692000000,0,-24.677444458007812
1708479859692000000,0,-24.609325408935547
1708479859692000000,0,-23.502151489257812
1708479859692000000,0,-24.481178283691406
1708479859692000000,0,-22.5373592376709
1708479859692000000,0,-23.46780776977539
1708479859692000000,0,-23.12320899963379
1708479859692000000,0,-22.072227478027344
1708479859692000000,0,-24.44462013244629
1708479859692000000,0,-22.775033950805664
1708479859692000000,0,-24.240924835205078
1708479859692000000,0,-23.74233055114746
1708479859692000000,0,-25.115028381347656
1708479859692000000,0,-22.815841674804688
1708479859692000000,0,-24.59871482849121
1708479859692000000,0,-25.926834106445312
1708479859692000000,0,-24.98770523071289
1708479859692000000,0,-27.20242691040039
1708479859692000000,0,-25.35617446899414
1708479859692000000,0,-26.70395851135254
1708479859692000000,0,-26.58659553527832
1708479859692000000,0,-22.19223976135254
1708479859692000000,0,-23.80582618713379
1708479859692000000,0,-24.85944938659668
1708479859692000000,0,-26.251100540161133
1708479859692000000,0,-25.088151931762695
1708479859692000000,0,-25.479747772216797
1708479859692000000,0,-25.7186279296875
1708479859692000000,0,-26.124540328979492
1708479859692000000,0,-26.392332077026367
1708479859692000000,0,-25.843629837036133
1708479859692000000,0,-25.31843376159668
1708479859692000000,0,-26.355785369873047
1708479859692000000,0,-25.68927574157715
1708479859692000000,0,-23.714397430419922
1708479859692000000,0,-24.056846618652344
