time,seconds_elapsed,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed
1708479852437446100,-7.254553955078125,155.48605728149414,-1,-1,40.42618748930032,189.89605712890625,-1,35,25.69202423095703,-86.91287402038871,-1
1708479859981273000,0.289273193359375,155.48605728149414,-1,-1,40.42618748930032,189.89605712890625,-1,35,25.69202423095703,-86.91287402038871,-1
1708479864036192800,4.34419287109375,158.89723587036133,-1,-1,40.42619081068355,193.30723571777344,-1,35,14.197854995727539,-86.91286895931782,-1
1708479865282282000,5.590281982421875,159.51196670532227,-1,-1,40.42619162822745,193.92196655273438,-1,35,10.906548500061035,-86.91286771355743,-1
1708479867000006700,7.308006591796875,155.888671875,0.07000000029802322,37.72307672937248,40.426438339092236,190.2986717224121,12.65625,18.84510659394537,4,-86.91293374643374,0
1708479868000008700,8.3080087890625,155.7059326171875,0.07000000029802322,37.72307672937248,40.426362566687565,190.1159324645996,12.65625,14.60942879929498,4,-86.91286962487447,0
1708479869000008700,9.3080087890625,155.7059326171875,0.07000000029802322,37.72307672937248,40.426362566687565,190.1159324645996,12.65625,10.867183751359114,4,-86.91286962487447,0
1708479869999990500,10.307990478515626,155.7059326171875,0.07000000029802322,37.72307672937248,40.426362566687565,190.1159324645996,12.65625,9.136942234239587,4,-86.91286962487447,0
1708479870999995600,11.30799560546875,155.7059326171875,0.07000000029802322,37.72307672937248,40.426362566687565,190.1159324645996,12.65625,8.212085478731225,4,-86.91286962487447,0
1708479871999998500,12.30799853515625,155.7059326171875,0.07000000029802322,37.72307672937248,40.426362566687565,190.1159324645996,12.65625,7.981045522380979,4,-86.91286962487447,0
1708479873000000000,13.308,155.7059326171875,0.07000000029802322,37.72307672937248,40.426362566687565,190.1159324645996,12.65625,7.508770107732857,4,-86.91286962487447,0
1708479874000000000,14.308,155.7059326171875,0.07000000029802322,37.72307672937248,40.426362566687565,190.1159324645996,12.65625,8.035729282876444,4,-86.91286962487447,0
1708479875000000500,15.30800048828125,155.7059326171875,0.07000000029802322,37.72307672937248,40.426362566687565,190.1159324645996,12.65625,7.923077942667113,4,-86.91286962487447,0
1708479876000011000,16.308010986328124,155.70593264792114,0.307972206397111,-1,40.42636256668775,190.11593249533325,-1,7.923077942667113,4,-86.91286962487447,0
1708479877000002300,17.308002197265626,155.70593264792114,0.307972206397111,-1,40.42636256668775,190.11593249533325,-1,7.385379999327621,4.000000000000001,-86.91286962487447,0
1708479878000002800,18.3080029296875,155.70593264792114,0.307972206397111,-1,40.42636256668775,190.11593249533325,-1,7.040936399086297,4,-86.91286962487447,0
1708479879000004900,19.3080048828125,155.70593264792114,0.307972206397111,-1,40.42636256668775,190.11593249533325,-1,6.926822068872489,4,-86.91286962487447,0
1708479880000007200,20.308007080078124,155.70593264792114,0.307972206397111,-1,40.42636256668775,190.11593249533325,-1,6.751628453999507,4,-86.91286962487447,0
