time,seconds_elapsed,dBFS
1712786249512000000,0,-47.107601165771484
1712786249512000000,0,-42.90081024169922
1712786249512000000,0,-36.858917236328125
1712786249512000000,0,-34.767425537109375
1712786249512000000,0,-35.30229949951172
1712786249512000000,0,-29.784767150878906
1712786249512000000,0,-32.61175537109375
1712786249512000000,0,-30.98219108581543
1712786249512000000,0,-29.425268173217773
1712786249512000000,0,-29.308673858642578
1712786249512000000,0,-27.85277557373047
1712786249512000000,0,-28.26737403869629
1712786249512000000,0,-26.506452560424805
1712786249512000000,0,-28.785783767700195
1712786249512000000,0,-27.258211135864258
1712786249512000000,0,-29.340669631958008
1712786249512000000,0,-25.358121871948242
1712786249512000000,0,-26.922805786132812
1712786249512000000,0,-26.776206970214844
1712786249512000000,0,-24.436206817626953
1712786249512000000,0,-26.98371124267578
1712786249512000000,0,-26.41135025024414
1712786249512000000,0,-27.494657516479492
1712786249512000000,0,-26.101409912109375
1712786249512000000,0,-24.908321380615234
1712786249512000000,0,-25.5356388092041
1712786249512000000,0,-23.147998809814453
1712786249512000000,0,-25.088533401489258
1712786249512000000,0,-25.391019821166992
1712786249512000000,0,-27.015615463256836
1712786249512000000,0,-23.097444534301758
1712786249512000000,0,-22.916824340820312
1712786249512000000,0,-24.718229293823242
1712786249512000000,0,-24.032428741455078
1712786249512000000,0,-26.085983276367188
1712786249512000000,0,-25.119340896606445
1712786249512000000,0,-23.123180389404297
1712786249512000000,0,-25.307735443115234
1712786249512000000,0,-21.507516860961914
1712786249512000000,0,-23.799100875854492
1712786249512000000,0,-23.31131362915039
1712786249512000000,0,-26.250991821289062
1712786249512000000,0,-23.967557907104492
1712786249512000000,0,-22.856029510498047
1712786249512000000,0,-24.83899688720703
1712786249512000000,0,-22.95604133605957
1712786249512000000,0,-25.118703842163086
1712786249512000000,0,-22.76321792602539
1712786249512000000,0,-24.146358489990234
1712786249512000000,0,-24.490478515625
1712786249512000000,0,-21.851511001586914
1712786249512000000,0,-23.885181427001953
1712786249512000000,0,-22.743301391601562
1712786249512000000,0,-22.171810150146484
1712786249512000000,0,-22.648414611816406
1712786249512000000,0,-24.430280685424805
1712786249512000000,0,-23.968982696533203
1712786249512000000,0,-25.397785186767578
1712786249512000000,0,-22.585124969482422
1712786249512000000,0,-21.196849822998047
1712786249512000000,0,-23.311994552612305
1712786249512000000,0,-22.23486328125
1712786249512000000,0,-24.47365379333496
1712786249512000000,0,-23.238948822021484
1712786249512000000,0,-24.828062057495117
1712786249512000000,0,-25.582265853881836
1712786249512000000,0,-20.458126068115234
1712786249512000000,0,-23.405620574951172
1712786249512000000,0,-22.410324096679688
1712786249512000000,0,-24.127208709716797
1712786249512000000,0,-22.074443817138672
1712786249512000000,0,-24.14904022216797
1712786249512000000,0,-21.05735206604004
1712786249512000000,0,-23.89108657836914
1712786249512000000,0,-20.861013412475586
1712786249512000000,0,-22.128583908081055
1712786249512000000,0,-22.968822479248047
1712786249512000000,0,-20.69189453125
1712786249512000000,0,-22.78436279296875
1712786249512000000,0,-22.740304946899414
1712786249512000000,0,-25.04801368713379
1712786249512000000,0,-22.941436767578125
1712786249512000000,0,-20.544200897216797
1712786249512000000,0,-23.054208755493164
1712786249512000000,0,-22.168354034423828
1712786249512000000,0,-23.974441528320312
1712786249512000000,0,-23.990934371948242
1712786249512000000,0,-25.48067283630371
1712786249512000000,0,-23.87725257873535
1712786249512000000,0,-21.365943908691406
1712786249512000000,0,-23.912982940673828
1712786249512000000,0,-22.945465087890625
1712786249512000000,0,-24.520034790039062
1712786249512000000,0,-22.54080581665039
1712786249512000000,0,-23.03226661682129
1712786249512000000,0,-23.426990509033203
1712786249512000000,0,-25.01004409790039
1712786249512000000,0,-23.054256439208984
1712786249512000000,0,-22.86334228515625
1712786249512000000,0,-24.689815521240234
1712786249512000000,0,-21.44084358215332
1712786249512000000,0,-21.034217834472656
1712786249512000000,0,-23.345531463623047
1712786249512000000,0,-22.040002822875977
1712786249512000000,0,-24.247079849243164
1712786249512000000,0,-23.092784881591797
1712786249512000000,0,-25.09794807434082
1712786249512000000,0,-24.535717010498047
