time,seconds_elapsed,dBFS
1708384244881000000,0,-40.354854583740234
1708384244881000000,0,-38.3031120300293
1708384244881000000,0,-39.61369323730469
1708384244881000000,0,-38.96491622924805
1708384244881000000,0,-40.55322265625
1708384244881000000,0,-43.58026123046875
1708384244881000000,0,-47.46930694580078
1708384244881000000,0,-49.01422882080078
1708384244881000000,0,-50.17637252807617
1708384244881000000,0,-38.35409927368164
1708384244881000000,0,-41.71979904174805
1708384244881000000,0,-44.701622009277344
1708384244881000000,0,-48.30319595336914
1708384244881000000,0,-50.14455795288086
1708384244881000000,0,-51.89836883544922
1708384244881000000,0,-53.49137878417969
1708384244881000000,0,-54.37812042236328
1708384244881000000,0,-55.20198440551758
1708384244881000000,0,-54.38002014160156
1708384244881000000,0,-53.40703582763672
1708384244881000000,0,-54.287593841552734
1708384244881000000,0,-50.03773498535156
1708384244881000000,0,-48.6466064453125
1708384244881000000,0,-33.29811477661133
1708384244881000000,0,-27.8819637298584
1708384244881000000,0,-31.306406021118164
1708384244881000000,0,-36.28645324707031
1708384244881000000,0,-38.574581146240234
1708384244881000000,0,-41.34748458862305
1708384244881000000,0,-40.8141975402832
1708384244881000000,0,-42.18620300292969
1708384244881000000,0,-43.674861907958984
1708384244881000000,0,-39.40064239501953
1708384244881000000,0,-41.83183670043945
1708384244881000000,0,-42.73978042602539
1708384244881000000,0,-39.113990783691406
1708384244881000000,0,-14.13363265991211
1708384244881000000,0,-16.749807357788086
1708384244881000000,0,-19.827938079833984
1708384244881000000,0,-22.921215057373047
1708384244881000000,0,-10.380719184875488
1708384244881000000,0,-14.313139915466309
1708384244881000000,0,-20.35193634033203
1708384244881000000,0,-24.050678253173828
1708384244881000000,0,-28.951242446899414
1708384244881000000,0,-32.73795700073242
1708384244881000000,0,-36.04094314575195
1708384244881000000,0,-36.075557708740234
1708384244881000000,0,-38.22732162475586
1708384244881000000,0,-40.16699981689453
1708384244881000000,0,-41.63133239746094
1708384244881000000,0,-43.534000396728516
1708384244881000000,0,-46.13227844238281
1708384244881000000,0,-48.06492233276367
1708384244881000000,0,-41.943458557128906
1708384244881000000,0,-44.35704803466797
1708384244881000000,0,-39.81062698364258
1708384244881000000,0,-37.95344924926758
1708384244881000000,0,-41.05940628051758
1708384244881000000,0,-43.81069564819336
1708384244881000000,0,-42.64545440673828
1708384244881000000,0,-34.27153396606445
1708384244881000000,0,-37.48801803588867
1708384244881000000,0,-41.564144134521484
1708384244881000000,0,-44.164485931396484
1708384244881000000,0,-45.53656005859375
1708384244881000000,0,-41.35535430908203
1708384244881000000,0,-34.88547134399414
1708384244881000000,0,-38.15440368652344
1708384244881000000,0,-30.78872299194336
1708384244881000000,0,-34.15106964111328
1708384244881000000,0,-37.53322982788086
1708384244881000000,0,-35.98255157470703
1708384244881000000,0,-39.01662826538086
1708384244881000000,0,-39.35655975341797
1708384244881000000,0,-33.57225799560547
1708384244881000000,0,-36.667449951171875
1708384244881000000,0,-41.10169982910156
1708384244881000000,0,-40.73667526245117
1708384244881000000,0,-43.10178756713867
1708384244881000000,0,-38.31775665283203
1708384244881000000,0,-40.848052978515625
1708384244881000000,0,-43.1829719543457
1708384244881000000,0,-45.11086654663086
1708384244881000000,0,-46.79359436035156
1708384244881000000,0,-32.40879821777344
1708384244881000000,0,-35.8624153137207
1708384244881000000,0,-38.787689208984375
1708384244881000000,0,-42.630008697509766
1708384244881000000,0,-44.140594482421875
1708384244881000000,0,-37.00567626953125
1708384244881000000,0,-40.96734619140625
1708384244881000000,0,-44.09432601928711
1708384244881000000,0,-41.81304168701172
1708384244881000000,0,-43.044677734375
1708384244881000000,0,-45.83306884765625
1708384244881000000,0,-47.04188919067383
1708384244881000000,0,-48.12226867675781
1708384244881000000,0,-38.12459182739258
1708384244881000000,0,-40.884429931640625
1708384244881000000,0,-42.94486618041992
1708384244881000000,0,-44.88452911376953
1708384244881000000,0,-31.465360641479492
1708384244881000000,0,-34.711849212646484
1708384244881000000,0,-39.27879333496094
1708384244881000000,0,-42.055152893066406
1708384244881000000,0,-43.570655822753906
1708384244881000000,0,-34.443359375
1708384244881000000,0,-37.69975662231445
1708384244881000000,0,-39.948829650878906
1708384244881000000,0,-35.87479019165039
1708384244881000000,0,-37.822296142578125
1708384244881000000,0,-40.49369430541992
1708384244881000000,0,-37.040409088134766
1708384244881000000,0,-40.38148880004883
1708384244881000000,0,-42.67839050292969
