time,seconds_elapsed,type,isConnected,isInternetReachable,isWifiEnabled,isConnectionExpensive,ssid,bssid,strength,ipAddress,frequency,cellularGeneration,carrier
1712625667718000000,170.41600024414063,cellular,true,true,,true,,,,,,,--
1712625669725000000,172.423,cellular,true,true,,true,,,,,,,--
1712625671730000000,174.4279997558594,cellular,true,true,,true,,,,,,,--
1712625673737000000,176.435,cellular,true,true,,true,,,,,,,--
1712625675743000000,178.441,cellular,true,true,,true,,,,,,,--
1712625677749000000,180.447,cellular,true,true,,true,,,,,,,--
1712625679755000000,182.453,cellular,true,true,,true,,,,,,,--
1712625681760000000,184.458,cellular,true,true,,true,,,,,,,--
1712625683764000000,186.462,cellular,true,true,,true,,,,,,,--
1712625685770000000,188.46799975585938,cellular,true,true,,true,,,,,,,--
1712625687776000000,190.474,cellular,true,true,,true,,,,,,,--
1712625689783000000,192.481,cellular,true,true,,true,,,,,,,--
1712625691789000000,194.487,cellular,true,true,,true,,,,,,,--
1712625693789000000,196.487,cellular,true,true,,true,,,,,,,--
1712625695792000000,198.49,cellular,true,true,,true,,,,,,,--
1712625697798000000,200.49600024414062,cellular,true,true,,true,,,,,,,--
1712625699804000000,202.502,cellular,true,true,,true,,,,,,,--
1712625701811000000,204.509,cellular,true,true,,true,,,,,,,--
1712625703817000000,206.515,cellular,true,true,,true,,,,,,,--
1712625705817000000,208.515,cellular,true,true,,true,,,,,,,--
1712625707823000000,210.521,cellular,true,true,,true,,,,,,,--
1712625709829000000,212.527,cellular,true,true,,true,,,,,,,--
1712625711836000000,214.534,cellular,true,true,,true,,,,,,,--
1712625713838000000,216.53600024414064,cellular,true,true,,true,,,,,,,--
1712625715845000000,218.543,cellular,true,true,,true,,,,,,,--
1712625717851000000,220.549,cellular,true,true,,true,,,,,,,--
1712625719854000000,222.55200024414063,cellular,true,true,,true,,,,,,,--
1712625721856000000,224.554,cellular,true,true,,true,,,,,,,--
1712625723859000000,226.557,cellular,true,true,,true,,,,,,,--
1712625725861000000,228.559,cellular,true,true,,true,,,,,,,--
1712625727862000000,230.56000024414064,cellular,true,true,,true,,,,,,,--
1712625729866000000,232.56399975585938,cellular,true,true,,true,,,,,,,--
1712625731873000000,234.571,cellular,true,true,,true,,,,,,,--
1712625733879000000,236.577,cellular,true,true,,true,,,,,,,--
1712625735885000000,238.583,cellular,true,true,,true,,,,,,,--
1712625737891000000,240.589,cellular,true,true,,true,,,,,,,--
1712625739897000000,242.595,cellular,true,true,,true,,,,,,,--
1712625741903000000,244.601,cellular,true,true,,true,,,,,,,--
1712625743909000000,246.607,cellular,true,true,,true,,,,,,,--
1712625745915000000,248.613,cellular,true,true,,true,,,,,,,--
1712625747922000000,250.61999975585937,cellular,true,true,,true,,,,,,,--
1712625749927000000,252.625,cellular,true,true,,true,,,,,,,--
1712625751933000000,254.631,cellular,true,true,,true,,,,,,,--
1712625753939000000,256.637,cellular,true,true,,true,,,,,,,--
1712625755945000000,258.643,cellular,true,true,,true,,,,,,,--
1712625757951000000,260.649,cellular,true,true,,true,,,,,,,--
1712625759956000000,262.654,cellular,true,true,,true,,,,,,,--
1712625761959000000,264.657,cellular,true,true,,true,,,,,,,--
1712625763974000000,266.67200024414063,cellular,true,true,,true,,,,,,,--
1712625765976000000,268.674,cellular,true,true,,true,,,,,,,--
1712625767976000000,270.674,cellular,true,true,,true,,,,,,,--
1712625769981000000,272.679,cellular,true,true,,true,,,,,,,--
1712625771981000000,274.679,cellular,true,true,,true,,,,,,,--
1712625773982000000,276.6800002441406,cellular,true,true,,true,,,,,,,--
1712625775983000000,278.681,cellular,true,true,,true,,,,,,,--
1712625777990000000,280.68800024414065,cellular,true,true,,true,,,,,,,--
1712625779991000000,282.689,cellular,true,true,,true,,,,,,,--
